InventoryID,ProductID,StoreID,InventoryDate,StockLevel
1807,157,30,2023-08-19,82
1808,14,1,2023-03-22,68
1809,3,28,2023-04-01,40
1810,165,42,2023-07-24,87
1811,41,44,2023-05-28,67
1812,130,42,2023-01-02,0
1813,121,4,2023-09-30,51
1814,127,21,2023-06-21,82
1815,43,28,2023-08-26,23
1816,20,27,2023-12-02,87
1817,193,18,2023-03-30,80
1818,126,8,2023-12-16,30
1819,83,44,2023-02-20,47
1820,62,34,2023-07-16,6
1821,85,30,2023-10-25,89
1822,72,32,2023-12-01,34
1823,13,24,2023-08-03,3
1824,130,34,2023-08-03,84
1825,58,49,2023-07-30,46
1826,141,3,2023-04-07,96
1827,165,47,2023-11-22,49
1828,97,15,2023-01-15,48
1829,104,4,2023-11-13,93
1830,61,18,2023-04-25,79
1831,21,27,2023-03-12,42
1832,118,35,2023-11-09,87
1833,114,29,2023-11-14,58
1834,147,21,2023-09-15,72
1835,115,1,2023-02-11,4
1836,23,26,2023-11-03,3
1837,128,13,2023-10-20,86
1838,115,22,2023-07-29,15
1839,81,6,2023-01-12,21
1840,31,37,2023-06-16,35
1841,128,2,2023-11-09,69
1842,191,48,2023-05-08,22
1843,168,15,2023-03-27,99
1844,5,45,2023-10-19,95
1845,27,28,2023-11-17,43
1846,104,5,2023-08-30,47
1847,106,16,2023-12-17,34
1848,10,13,2023-02-16,32
1849,143,11,2023-07-09,23
1850,141,22,2023-01-12,67
1851,1,20,2023-11-04,50
1852,24,5,2023-12-01,58
1853,155,41,2023-07-19,75
1854,159,41,2023-10-10,50
1855,164,7,2023-09-19,25
1856,78,2,2023-04-09,17
1857,131,31,2023-03-24,45
1858,144,28,2023-08-23,78
1859,53,2,2023-07-08,37
1860,168,38,2023-05-03,23
1861,172,41,2023-03-31,81
1862,117,22,2023-08-30,31
1863,88,17,2023-12-31,81
1864,94,16,2023-04-13,17
1865,14,7,2023-06-15,87
1866,58,31,2023-03-09,68
1867,117,16,2023-05-31,94
1868,85,22,2023-02-03,73
1869,144,4,2023-01-16,34
1870,197,22,2023-04-16,50
1871,159,34,2023-10-23,28
1872,154,16,2023-08-25,24
1873,122,5,2023-08-24,69
1874,184,50,2023-05-06,73
1875,169,39,2023-12-17,13
1876,94,40,2023-11-05,43
1877,184,29,2023-08-16,51
1878,116,49,2023-05-04,21
1879,30,7,2023-04-01,33
1880,25,41,2023-08-25,10
1881,195,29,2023-09-14,87
1882,169,38,2023-11-25,87
1883,57,8,2023-02-26,41
1884,1,6,2023-11-06,23
1885,88,4,2023-06-19,68
1886,91,3,2023-03-23,97
1887,163,25,2023-05-06,43
1888,75,21,2023-08-25,92
1889,141,45,2023-02-05,61
1890,134,5,2023-01-04,22
1891,96,9,2023-01-17,43
1892,180,4,2023-12-16,49
1893,28,29,2023-12-13,21
1894,12,4,2023-07-28,73
1895,43,20,2023-09-24,21
1896,127,40,2023-08-29,51
1897,36,41,2023-07-17,75
1898,184,28,2023-02-06,28
1899,191,5,2023-08-02,88
1900,185,7,2023-05-14,28
1901,105,44,2023-10-03,43
1902,28,4,2023-03-03,67
1903,66,36,2023-11-07,77
1904,157,4,2023-11-28,100
1905,51,19,2023-10-01,87
1906,49,25,2023-01-13,47
1907,31,26,2023-08-13,13
1908,101,7,2023-09-04,28
1909,56,40,2023-01-31,64
1910,118,49,2023-05-30,13
1911,49,27,2023-07-23,71
1912,184,15,2023-01-21,90
1913,87,39,2023-07-06,50
1914,28,43,2023-07-24,47
1915,194,40,2023-09-19,46
1916,107,1,2023-11-19,3
1917,12,30,2023-11-29,82
1918,163,25,2023-08-14,62
1919,173,30,2023-08-08,66
1920,151,28,2023-03-05,33
1921,32,40,2023-02-23,49
1922,198,40,2023-03-16,71
1923,116,7,2023-05-15,41
1924,118,22,2023-10-24,2
1925,169,42,2023-02-27,78
1926,151,44,2023-03-28,41
1927,130,2,2023-07-07,96
1928,35,30,2023-07-31,62
1929,128,34,2023-12-03,98
1930,2,22,2023-06-23,87
1931,136,38,2023-03-14,36
1932,189,13,2023-05-05,33
1933,13,7,2023-09-05,28
1934,142,7,2023-04-18,0
1935,111,1,2023-05-16,24
1936,150,39,2023-02-19,39
1937,124,46,2023-06-18,80
1938,131,5,2023-11-25,79
1939,200,38,2023-12-22,15
1940,46,13,2023-02-07,86
1941,178,37,2023-08-23,65
1942,149,9,2023-12-30,73
1943,45,41,2023-09-09,9
1944,188,33,2023-05-06,14
1945,33,17,2023-05-14,61
1946,27,23,2023-06-25,76
1947,100,27,2023-06-01,61
1948,169,31,2023-12-19,21
1949,154,47,2023-08-16,6
1950,156,40,2023-06-19,25
1951,83,29,2023-08-19,66
1952,130,12,2023-12-25,90
1953,99,16,2023-05-13,42
1954,108,9,2023-10-18,74
1955,156,3,2023-05-21,30
1956,178,4,2023-11-01,34
1957,196,9,2023-01-19,4
1958,64,20,2023-03-13,11
1959,71,38,2023-03-17,46
1960,102,28,2023-09-25,26
1961,88,33,2023-05-28,50
1962,76,42,2023-01-14,39
1963,116,49,2023-04-24,11
1964,35,23,2023-07-09,41
1965,36,20,2023-10-16,37
1966,106,38,2023-07-05,58
1967,155,35,2023-05-30,13
1968,180,50,2023-06-07,41
1969,192,10,2023-03-23,41
1970,132,10,2023-10-18,25
1971,77,31,2023-11-21,13
1972,180,20,2023-06-06,27
1973,141,39,2023-09-01,93
1974,81,22,2023-08-14,22
1975,183,19,2023-12-11,46
1976,189,24,2023-05-31,79
1977,142,1,2023-03-21,27
1978,162,34,2023-12-22,53
1979,56,38,2023-03-07,60
1980,52,43,2023-03-17,93
1981,54,44,2023-11-08,67
1982,160,10,2023-05-30,12
1983,183,4,2023-07-16,30
1984,75,16,2023-05-12,54
1985,176,33,2023-11-23,57
1986,89,36,2023-04-27,40
1987,173,4,2023-01-15,5
1988,34,28,2023-04-19,2
1989,182,23,2023-10-26,79
1990,167,13,2023-06-05,34
1991,46,13,2023-03-17,19
1992,129,41,2023-10-27,89
1993,139,13,2023-01-07,82
1994,178,5,2023-05-13,13
1995,164,22,2023-07-06,36
1996,83,13,2023-09-18,98
1997,182,43,2023-09-22,11
1998,30,31,2023-07-27,4
1999,195,45,2023-09-02,99
2000,91,45,2023-11-13,45
2001,144,30,2023-03-29,22
2002,123,39,2023-06-26,58
2003,150,45,2023-11-26,49
2004,147,22,2023-03-21,78
2005,171,38,2023-10-28,67
2006,182,37,2023-09-14,15
2007,107,22,2023-06-10,89
2008,173,40,2023-09-25,75
2009,192,20,2023-07-11,67
2010,137,27,2023-07-13,60
2011,74,22,2023-09-06,71
2012,109,11,2023-11-28,7
2013,4,7,2023-03-28,77
2014,134,30,2023-09-26,93
2015,28,3,2023-09-04,16
2016,7,32,2023-03-31,96
2017,98,15,2023-09-05,61
2018,38,1,2023-07-14,0
2019,14,41,2023-01-08,34
2020,172,15,2023-12-09,46
2021,15,45,2023-02-03,16
2022,52,15,2023-06-25,30
2023,69,30,2023-04-26,65
2024,193,40,2023-06-08,67
2025,42,14,2023-04-16,71
2026,74,16,2023-04-25,98
2027,175,31,2023-03-18,44
2028,65,48,2023-05-23,51
2029,38,50,2023-11-08,20
2030,16,22,2023-03-03,17
2031,177,48,2023-11-29,42
2032,76,25,2023-04-11,71
2033,53,14,2023-07-02,99
2034,193,26,2023-09-13,54
2035,139,12,2023-08-24,53
2036,9,1,2023-10-19,7
2037,92,24,2023-11-23,41
2038,116,1,2023-01-07,98
2039,27,5,2023-09-26,74
2040,158,23,2023-04-27,64
2041,173,2,2023-04-14,53
2042,190,36,2023-07-06,96
2043,144,8,2023-12-07,57
2044,58,10,2023-01-17,68
2045,191,19,2023-07-24,56
2046,166,29,2023-11-17,35
2047,144,13,2023-02-20,38
2048,100,41,2023-06-18,21
2049,61,38,2023-09-17,17
2050,131,49,2023-02-04,63
2051,179,24,2023-05-19,90
2052,74,3,2023-10-11,43
2053,178,2,2023-10-01,65
2054,171,13,2023-10-03,43
2055,13,13,2023-02-10,94
2056,98,19,2023-01-29,85
2057,100,12,2023-08-17,35
2058,107,15,2023-10-18,69
2059,176,17,2023-09-25,80
2060,81,47,2023-05-07,43
2061,142,12,2023-05-06,93
2062,14,22,2023-05-12,75
2063,4,36,2023-04-04,54
2064,191,16,2023-12-20,46
2065,65,12,2023-11-30,40
2066,52,13,2023-05-06,100
2067,159,2,2023-04-27,91
2068,200,12,2023-12-20,78
2069,114,17,2023-08-22,36
2070,58,7,2023-04-01,22
2071,163,2,2023-01-21,64
2072,181,44,2023-11-08,16
2073,182,9,2023-05-17,38
2074,166,25,2023-10-10,78
2075,95,42,2023-05-23,15
2076,194,8,2023-02-16,10
2077,151,22,2023-04-08,88
2078,140,14,2023-02-02,54
2079,190,20,2023-03-09,42
2080,155,30,2023-09-25,3
2081,51,16,2023-06-05,17
2082,199,24,2023-02-01,0
2083,186,24,2023-04-17,5
2084,50,43,2023-04-27,5
2085,76,11,2023-05-05,19
2086,115,34,2023-10-27,39
2087,46,40,2023-10-25,47
2088,175,28,2023-09-02,81
2089,20,46,2023-08-26,29
2090,48,5,2023-02-20,75
2091,45,8,2023-10-02,82
2092,189,10,2023-01-27,29
2093,132,9,2023-06-13,9
2094,31,13,2023-11-21,30
2095,97,13,2023-02-07,16
2096,11,35,2023-04-11,82
2097,110,25,2023-09-02,14
2098,72,45,2023-03-01,41
2099,143,24,2023-08-15,40
2100,68,21,2023-02-12,8
2101,34,39,2023-09-01,26
2102,42,28,2023-04-12,0
2103,150,41,2023-02-21,41
2104,66,16,2023-10-05,43
2105,2,3,2023-10-29,61
2106,85,49,2023-04-21,4
2107,120,40,2023-11-03,66
2108,182,38,2023-09-07,26
2109,40,13,2023-06-03,81
2110,11,35,2023-10-19,81
2111,40,19,2023-01-05,54
2112,83,10,2023-10-25,71
2113,153,21,2023-08-09,94
2114,14,16,2023-02-27,23
2115,199,4,2023-08-15,87
2116,161,41,2023-11-26,12
2117,158,18,2023-04-10,36
2118,170,9,2023-10-29,38
2119,78,33,2023-11-22,36
2120,126,38,2023-11-11,66
2121,147,32,2023-08-22,67
2122,141,14,2023-01-01,78
2123,92,47,2023-05-09,49
2124,19,6,2023-07-28,49
2125,182,31,2023-11-04,75
2126,82,43,2023-05-19,79
2127,135,40,2023-09-10,91
2128,57,5,2023-11-20,62
2129,48,11,2023-04-01,18
2130,134,33,2023-06-18,63
2131,18,25,2023-09-17,88
2132,130,49,2023-09-05,28
2133,41,42,2023-09-21,54
2134,107,49,2023-05-26,57
2135,140,33,2023-11-27,81
2136,138,24,2023-06-03,100
2137,104,32,2023-05-16,56
2138,24,34,2023-09-30,92
2139,90,30,2023-05-08,37
2140,57,12,2023-06-24,82
2141,55,21,2023-05-21,52
2142,170,46,2023-12-14,19
2143,85,24,2023-10-15,95
2144,85,34,2023-09-15,0
2145,93,45,2023-06-08,16
2146,76,31,2023-11-17,46
2147,56,46,2023-08-14,65
2148,193,32,2023-02-27,94
2149,159,31,2023-04-04,90
2150,136,18,2023-09-07,21
2151,122,38,2023-01-04,47
2152,144,26,2023-06-13,36
2153,193,41,2023-09-18,26
2154,167,38,2023-08-29,8
2155,3,42,2023-09-11,67
2156,30,3,2023-03-25,27
2157,172,14,2023-04-02,22
2158,89,15,2023-02-03,90
2159,115,13,2023-08-10,69
2160,62,29,2023-12-11,13
2161,165,16,2023-06-05,94
2162,158,26,2023-02-18,17
2163,160,14,2023-08-15,24
2164,63,20,2023-06-25,8
2165,11,28,2023-11-23,16
2166,175,25,2023-12-18,25
2167,83,37,2023-10-03,77
2168,98,11,2023-04-04,18
2169,30,24,2023-04-10,82
2170,99,17,2023-02-25,0
2171,66,36,2023-04-29,80
2172,139,6,2023-04-20,39
2173,186,9,2023-06-07,79
2174,73,49,2023-09-14,11
2175,7,6,2023-06-06,7
2176,133,19,2023-06-13,48
2177,198,29,2023-09-29,94
2178,96,34,2023-08-30,1
2179,132,23,2023-02-22,11
2180,131,15,2023-12-17,66
2181,115,38,2023-06-03,31
2182,125,3,2023-11-09,53
2183,12,30,2023-04-18,33
2184,76,33,2023-10-20,62
2185,167,40,2023-12-11,20
2186,50,22,2023-03-21,26
2187,83,28,2023-06-15,91
2188,132,29,2023-03-22,70
2189,22,30,2023-04-09,59
2190,25,28,2023-07-22,44
2191,43,27,2023-03-29,3
2192,198,24,2023-03-22,68
2193,138,32,2023-11-09,21
2194,137,21,2023-12-06,98
2195,2,18,2023-03-22,60
2196,161,25,2023-06-16,51
2197,17,2,2023-09-22,66
2198,54,12,2023-08-31,90
2199,172,29,2023-12-01,11
2200,162,15,2023-11-01,85
2201,199,17,2023-08-02,58
2202,55,42,2023-05-18,22
2203,176,5,2023-04-28,100
2204,109,23,2023-05-15,23
2205,27,6,2023-08-30,44
2206,53,19,2023-06-05,61
2207,138,33,2023-07-09,59
2208,180,33,2023-03-16,41
2209,190,35,2023-06-06,33
2210,199,42,2023-06-20,95
2211,112,6,2023-07-01,46
2212,166,18,2023-06-11,71
2213,19,15,2023-08-19,80
2214,192,7,2023-06-07,34
2215,176,8,2023-08-06,61
2216,40,5,2023-10-16,17
2217,7,24,2023-07-21,48
2218,118,3,2023-08-02,19
2219,184,35,2023-01-03,73
2220,85,13,2023-07-26,4
2221,10,22,2023-01-29,41
2222,23,13,2023-07-29,18
2223,19,44,2023-07-01,79
2224,14,22,2023-11-27,11
2225,46,17,2023-03-13,65
2226,65,20,2023-08-22,99
2227,143,48,2023-05-21,85
2228,19,50,2023-01-10,94
2229,148,44,2023-12-27,58
2230,59,18,2023-04-14,48
2231,67,13,2023-04-17,84
2232,105,46,2023-12-05,70
2233,100,39,2023-05-12,30
2234,116,9,2023-05-31,93
2235,162,49,2023-07-11,13
2236,104,46,2023-01-13,50
2237,111,48,2023-06-14,6
2238,81,35,2023-08-07,70
2239,5,17,2023-07-15,23
2240,100,1,2023-06-16,91
2241,173,50,2023-10-13,56
2242,31,20,2023-10-14,15
2243,137,19,2023-04-13,82
2244,2,23,2023-04-21,60
2245,165,26,2023-11-13,22
2246,185,26,2023-09-15,8
2247,159,38,2023-08-14,58
2248,17,49,2023-05-21,87
2249,194,42,2023-02-24,27
2250,191,1,2023-02-08,25
2251,150,31,2023-05-05,56
2252,12,42,2023-03-24,100
2253,180,33,2023-06-16,91
2254,19,49,2023-09-03,93
2255,92,10,2023-10-31,27
2256,129,26,2023-08-29,72
2257,28,15,2023-01-24,83
2258,75,15,2023-12-04,74
2259,176,47,2023-07-19,23
2260,78,48,2023-12-19,3
2261,156,14,2023-12-28,41
2262,23,31,2023-09-07,23
2263,73,15,2023-05-08,22
2264,196,34,2023-05-24,19
2265,113,38,2023-11-07,73
2266,98,36,2023-10-28,72
2267,102,49,2023-07-12,78
2268,170,30,2023-01-31,27
2269,8,47,2023-02-21,94
2270,122,30,2023-01-29,52
2271,41,22,2023-11-24,21
2272,137,6,2023-06-25,12
2273,57,21,2023-05-22,93
2274,35,13,2023-10-03,54
2275,192,28,2023-07-09,41
2276,101,50,2023-08-13,84
2277,140,45,2023-05-26,74
2278,76,27,2023-02-26,9
2279,163,14,2023-08-30,81
2280,37,29,2023-03-10,38
2281,77,29,2023-02-07,30
2282,174,36,2023-06-16,70
2283,187,2,2023-07-31,70
2284,166,24,2023-03-19,18
2285,96,9,2023-03-19,30
2286,3,37,2023-10-29,21
2287,142,9,2023-06-03,41
2288,143,20,2023-10-21,83
2289,37,48,2023-04-13,46
2290,32,1,2023-10-15,89
2291,11,32,2023-02-15,31
2292,2,43,2023-08-13,73
2293,147,23,2023-05-06,69
2294,153,22,2023-06-17,26
2295,101,15,2023-10-21,40
2296,138,27,2023-10-07,71
2297,141,28,2023-12-05,39
2298,22,44,2023-05-14,34
2299,79,49,2023-10-13,53
2300,54,26,2023-09-29,15
2301,192,49,2023-05-30,62
2302,190,50,2023-12-20,92
2303,186,45,2023-01-12,82
2304,89,35,2023-03-13,59
2305,55,20,2023-02-04,94
2306,106,21,2023-12-25,95
2307,166,38,2023-12-31,63
2308,132,2,2023-06-10,28
2309,37,37,2023-07-04,20
2310,42,3,2023-08-17,50
2311,48,9,2023-04-20,37
2312,57,10,2023-04-05,31
2313,158,22,2023-06-14,2
2314,65,37,2023-08-28,73
2315,50,41,2023-04-27,42
2316,30,39,2023-08-24,33
2317,47,39,2023-07-05,32
2318,172,37,2023-06-20,73
2319,146,26,2023-04-12,99
2320,14,25,2023-12-13,63
2321,193,14,2023-12-27,78
2322,141,26,2023-05-13,91
2323,119,5,2023-05-11,92
2324,166,35,2023-11-06,14
2325,141,25,2023-01-12,23
2326,19,13,2023-03-13,57
2327,75,31,2023-03-03,77
2328,172,7,2023-11-25,74
2329,18,22,2023-07-30,56
2330,65,37,2023-08-07,0
2331,26,29,2023-07-22,23
2332,51,41,2023-09-07,73
2333,186,20,2023-01-25,22
2334,149,6,2023-09-28,56
2335,125,11,2023-01-31,8
2336,85,7,2023-09-20,20
2337,92,44,2023-07-11,7
2338,33,36,2023-01-09,42
2339,172,12,2023-10-17,31
2340,168,3,2023-08-12,85
2341,61,45,2023-01-17,76
2342,26,39,2023-09-16,59
2343,73,32,2023-06-17,97
2344,159,2,2023-10-03,67
2345,18,12,2023-09-09,63
2346,50,13,2023-05-25,92
2347,82,5,2023-10-22,14
2348,125,25,2023-06-20,27
2349,116,19,2023-11-21,62
2350,85,14,2023-02-04,90
2351,158,15,2023-02-08,41
2352,169,19,2023-10-17,17
2353,79,43,2023-02-17,74
2354,178,34,2023-10-13,71
2355,150,5,2023-02-27,66
2356,40,30,2023-09-30,31
2357,145,4,2023-03-23,16
2358,146,24,2023-09-20,19
2359,94,34,2023-02-14,3
2360,81,1,2023-10-21,86
2361,110,11,2023-08-28,96
2362,44,21,2023-11-09,12
2363,2,27,2023-11-29,17
2364,81,26,2023-04-08,46
2365,64,11,2023-02-07,50
2366,57,8,2023-12-17,93
2367,183,9,2023-08-09,92
2368,190,35,2023-05-22,6
2369,165,27,2023-08-27,70
2370,112,31,2023-08-20,24
2371,71,48,2023-03-19,22
2372,93,5,2023-11-30,4
2373,35,25,2023-06-19,5
2374,174,14,2023-02-07,33
2375,188,9,2023-04-04,97
2376,85,14,2023-11-28,70
2377,123,20,2023-10-22,62
2378,119,28,2023-06-23,77
2379,115,46,2023-08-21,87
2380,92,43,2023-09-28,59
2381,199,31,2023-12-21,66
2382,79,11,2023-08-10,64
2383,125,39,2023-01-11,64
2384,142,37,2023-07-25,72
2385,28,20,2023-10-22,56
2386,45,38,2023-05-31,44
2387,166,13,2023-01-04,87
2388,156,33,2023-11-16,26
2389,21,46,2023-07-19,88
2390,72,44,2023-01-10,94
2391,36,30,2023-01-05,92
2392,138,18,2023-04-26,90
2393,51,13,2023-06-15,47
2394,68,1,2023-08-07,85
2395,188,10,2023-03-19,65
2396,161,29,2023-05-13,45
2397,20,5,2023-04-25,23
2398,187,26,2023-10-27,30
2399,20,39,2023-12-12,81
2400,5,16,2023-06-17,68
2401,130,34,2023-09-30,50
2402,162,22,2023-08-23,7
2403,8,37,2023-12-01,96
2404,149,32,2023-12-07,98
2405,149,30,2023-04-13,5
2406,104,30,2023-10-22,25
2407,197,37,2023-07-01,2
2408,152,3,2023-10-23,35
2409,55,48,2023-03-20,38
2410,10,6,2023-04-07,30
2411,142,19,2023-03-17,49
2412,67,42,2023-04-16,82
2413,140,30,2023-06-07,10
2414,139,23,2023-04-03,73
2415,121,45,2023-02-21,73
2416,168,46,2023-01-14,41
2417,199,20,2023-10-01,14
2418,39,26,2023-11-05,58
2419,94,40,2023-01-21,8
2420,101,12,2023-03-07,44
2421,58,27,2023-10-04,20
2422,198,16,2023-06-28,26
2423,151,12,2023-02-05,93
2424,188,40,2023-06-17,73
2425,75,47,2023-06-11,11
2426,35,28,2023-04-28,2
2427,119,30,2023-12-03,99
2428,129,25,2023-04-17,19
2429,131,43,2023-04-14,82
2430,24,12,2023-06-05,73
2431,102,45,2023-03-25,21
2432,94,37,2023-08-06,99
2433,129,7,2023-05-19,93
2434,3,26,2023-04-30,75
2435,170,45,2023-04-22,95
2436,62,3,2023-07-01,44
2437,158,16,2023-01-14,84
2438,176,11,2023-03-12,3
2439,43,18,2023-08-14,11
2440,194,41,2023-03-05,38
2441,132,35,2023-07-12,25
2442,36,19,2023-01-14,61
2443,115,43,2023-08-16,35
2444,41,5,2023-04-17,83
2445,46,45,2023-07-14,94
2446,145,47,2023-01-26,65
2447,145,47,2023-08-17,24
2448,169,14,2023-08-13,7
2449,38,32,2023-07-24,78
2450,189,27,2023-04-12,25
2451,188,49,2023-04-16,0
2452,124,36,2023-07-14,73
2453,92,8,2023-10-30,53
2454,11,24,2023-03-05,60
2455,57,5,2023-02-17,10
2456,195,49,2023-03-31,26
2457,125,7,2023-09-17,87
2458,60,33,2023-10-24,75
2459,17,50,2023-09-22,63
2460,68,50,2023-03-04,11
2461,95,21,2023-03-25,77
2462,60,27,2023-04-18,14
2463,11,29,2023-03-03,18
2464,172,11,2023-09-08,50
2465,53,17,2023-11-06,6
2466,133,14,2023-07-03,81
2467,93,33,2023-06-12,19
2468,100,3,2023-08-01,93
2469,121,30,2023-04-08,19
2470,117,2,2023-04-18,14
2471,12,5,2023-02-16,26
2472,11,41,2023-09-17,20
2473,167,45,2023-07-04,15
2474,83,44,2023-09-02,87
2475,27,48,2023-05-11,89
2476,181,30,2023-09-18,58
2477,134,25,2023-02-27,52
2478,163,22,2023-08-22,59
2479,71,48,2023-01-09,96
2480,190,26,2023-01-04,84
2481,68,13,2023-07-14,17
2482,149,26,2023-08-04,6
2483,140,3,2023-07-24,14
2484,146,1,2023-02-21,77
2485,45,17,2023-07-01,98
2486,97,8,2023-07-04,95
2487,168,46,2023-06-08,86
2488,97,9,2023-02-03,11
2489,94,21,2023-08-11,14
2490,151,43,2023-11-30,14
2491,168,48,2023-06-03,48
2492,20,30,2023-04-28,51
2493,133,32,2023-12-26,13
2494,65,30,2023-02-13,16
2495,97,5,2023-11-30,23
2496,58,6,2023-11-26,5
2497,133,36,2023-07-19,15
2498,104,43,2023-08-30,79
2499,91,16,2023-01-09,92
2500,89,46,2023-05-21,4
2501,125,29,2023-11-28,57
2502,124,9,2023-06-15,17
2503,155,31,2023-01-24,92
2504,2,18,2023-03-14,43
2505,129,11,2023-05-08,84
2506,36,11,2023-04-01,95
2507,113,2,2023-10-17,67
2508,43,39,2023-01-05,97
2509,59,7,2023-03-07,56
2510,20,12,2023-09-23,31
2511,132,19,2023-03-21,25
2512,165,8,2023-03-13,79
2513,72,35,2023-12-22,95
2514,55,48,2023-08-29,93
2515,39,26,2023-01-20,27
2516,48,11,2023-02-01,4
2517,41,5,2023-11-02,37
2518,93,43,2023-04-18,73
2519,155,49,2023-12-05,24
2520,184,1,2023-05-31,55
2521,31,44,2023-07-10,48
2522,170,18,2023-11-13,43
2523,59,10,2023-08-01,26
2524,107,29,2023-03-22,68
2525,85,23,2023-08-03,1
2526,185,12,2023-03-30,84
2527,30,14,2023-03-31,22
2528,124,46,2023-09-23,58
2529,173,3,2023-03-19,83
2530,123,44,2023-12-09,85
2531,123,35,2023-04-03,38
2532,54,14,2023-07-06,99
2533,152,29,2023-02-26,66
2534,42,45,2023-03-25,13
2535,166,4,2023-01-16,19
2536,106,41,2023-09-12,97
2537,6,34,2023-04-15,100
2538,63,42,2023-06-06,36
2539,12,43,2023-07-26,22
2540,33,46,2023-11-17,12
2541,147,43,2023-07-11,11
2542,152,7,2023-05-16,36
2543,42,25,2023-11-15,2
2544,35,45,2023-06-14,71
2545,162,20,2023-01-15,87
2546,132,29,2023-01-14,50
2547,11,4,2023-06-19,80
2548,147,39,2023-01-15,67
2549,38,1,2023-08-29,17
2550,15,4,2023-01-18,43
2551,43,50,2023-03-15,1
2552,67,25,2023-07-28,73
2553,47,50,2023-01-24,85
2554,133,13,2023-10-04,41
2555,104,16,2023-07-13,17
2556,154,24,2023-11-03,19
2557,145,16,2023-09-26,76
2558,164,13,2023-03-28,36
2559,5,6,2023-03-22,48
2560,185,2,2023-02-21,16
2561,187,27,2023-01-08,2
2562,170,2,2023-06-28,75
2563,73,1,2023-04-25,24
2564,22,22,2023-02-17,89
2565,56,13,2023-08-03,46
2566,115,44,2023-02-03,44
2567,156,43,2023-02-27,92
2568,121,5,2023-09-01,48
2569,124,15,2023-08-26,8
2570,44,7,2023-08-01,94
2571,57,43,2023-10-02,94
2572,106,11,2023-08-14,83
2573,154,47,2023-03-10,0
2574,37,11,2023-11-05,27
2575,150,3,2023-11-23,91
2576,197,27,2023-01-01,85
2577,47,33,2023-06-09,72
2578,160,7,2023-09-01,76
2579,169,21,2023-08-29,44
2580,131,21,2023-05-12,16
2581,68,36,2023-03-07,99
2582,43,41,2023-06-15,88
2583,186,13,2023-12-03,74
2584,176,40,2023-10-04,63
2585,88,14,2023-07-07,2
2586,117,35,2023-11-11,99
2587,153,26,2023-12-09,12
2588,152,28,2023-02-19,29
2589,18,8,2023-09-02,58
2590,59,15,2023-09-10,15
2591,97,14,2023-10-20,18
2592,99,7,2023-04-11,35
2593,34,23,2023-03-06,24
2594,28,21,2023-04-23,54
2595,5,12,2023-09-21,45
2596,52,1,2023-03-08,70
2597,134,26,2023-03-15,41
2598,130,42,2023-04-26,69
2599,176,21,2023-12-04,46
2600,108,1,2023-02-12,49
2601,39,25,2023-02-18,39
2602,156,14,2023-07-26,97
2603,25,30,2023-05-25,16
2604,46,15,2023-11-11,27
2605,122,5,2023-02-23,3
2606,158,43,2023-05-08,33
2607,154,18,2023-04-26,9
2608,10,42,2023-05-09,95
2609,137,40,2023-04-05,99
2610,129,24,2023-12-04,19
2611,193,3,2023-06-04,3
2612,31,5,2023-06-18,18
2613,24,14,2023-12-30,61
2614,124,27,2023-08-25,6
2615,169,20,2023-12-09,54
2616,34,50,2023-10-30,15
2617,155,39,2023-09-24,46
2618,139,32,2023-09-22,78
2619,1,7,2023-10-23,20
2620,199,46,2023-05-17,61
2621,174,35,2023-03-09,29
2622,167,37,2023-06-17,71
2623,111,11,2023-08-05,63
2624,134,17,2023-07-11,35
2625,108,7,2023-12-05,7
2626,95,39,2023-03-16,21
2627,12,21,2023-10-24,76
2628,179,41,2023-01-18,79
2629,136,45,2023-07-17,7
2630,110,25,2023-11-20,56
2631,59,44,2023-01-25,92
2632,124,50,2023-04-12,92
2633,197,45,2023-04-04,10
2634,98,9,2023-01-08,55
2635,90,22,2023-03-15,54
2636,151,12,2023-11-21,75
2637,190,41,2023-01-18,2
2638,195,49,2023-05-02,52
2639,179,45,2023-03-24,29
2640,148,21,2023-07-23,16
2641,26,43,2023-06-15,16
2642,109,31,2023-01-06,36
2643,35,5,2023-10-20,67
2644,66,22,2023-09-04,83
2645,123,2,2023-09-05,13
2646,197,39,2023-06-26,43
2647,60,38,2023-04-07,40
2648,22,29,2023-11-18,33
2649,73,25,2023-10-23,20
2650,154,33,2023-07-27,87
2651,140,41,2023-08-20,80
2652,105,48,2023-04-20,82
2653,66,15,2023-08-21,0
2654,49,33,2023-11-15,28
2655,2,38,2023-05-15,89
2656,182,46,2023-10-07,90
2657,191,1,2023-08-14,36
2658,2,15,2023-03-02,4
2659,148,2,2023-05-24,31
2660,134,40,2023-12-02,7
2661,31,49,2023-09-21,15
2662,134,8,2023-06-22,2
2663,2,20,2023-06-22,78
2664,97,16,2023-04-06,46
2665,168,48,2023-05-11,51
2666,53,28,2023-06-24,63
2667,177,49,2023-09-07,72
2668,81,16,2023-10-09,98
2669,105,40,2023-08-22,81
2670,93,6,2023-12-06,57
2671,28,4,2023-02-19,47
2672,40,9,2023-12-09,54
2673,110,24,2023-06-25,100
2674,167,32,2023-09-23,39
2675,150,19,2023-05-15,79
2676,65,13,2023-02-02,8
2677,67,10,2023-07-07,47
2678,138,25,2023-08-07,56
2679,109,14,2023-11-25,75
