SaleID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,TotalAmount
5887,2023-10-30,50,68,35,1,0.2,94.1
5888,2023-03-06,440,27,47,5,0.06,322.84
5889,2023-10-02,637,38,3,3,0.03,1042.45
5890,2023-07-27,1064,2,47,1,0.17,103.05
5891,2023-05-28,339,143,7,3,0.03,349.93
5892,2023-12-07,482,28,42,4,0.28,152.24
5893,2023-11-23,878,140,7,3,0.27,65.98
5894,2023-05-04,1016,1,30,4,0.29,656.98
5895,2023-04-14,1112,50,4,1,0.27,186.97
5896,2023-01-15,1149,112,48,4,0.18,1137.08
5897,2023-03-19,423,133,23,1,0.06,389.95
5898,2023-08-06,1122,153,50,2,0.02,864.2
5899,2023-11-21,1455,54,26,5,0.13,1044.3
5900,2023-06-28,1002,129,18,3,0.19,1123.58
5901,2023-01-16,401,164,30,5,0.19,1724.94
5902,2023-10-22,812,40,41,3,0.25,589.66
5903,2023-11-27,1153,92,44,2,0.04,958.21
5904,2023-10-27,1301,34,28,4,0.24,921.79
5905,2023-07-16,395,137,48,1,0.04,56.71
5906,2023-12-29,298,174,22,4,0.23,1157.34
5907,2023-04-06,493,150,35,5,0.26,1809.56
5908,2023-03-01,1090,161,41,2,0.08,603.32
5909,2023-10-13,35,73,24,2,0.24,590.41
5910,2023-04-07,67,2,30,5,0.02,608.38
5911,2023-08-01,529,79,49,4,0.24,302.3
5912,2023-07-13,1424,56,24,5,0.17,701.18
5913,2023-08-20,483,149,29,3,0.01,1432.85
5914,2023-08-24,843,64,38,4,0.24,414.78
5915,2023-03-05,523,199,2,1,0.14,264.38
5916,2023-11-04,900,94,15,3,0.02,563.1
5917,2023-07-13,746,30,47,1,0.22,384.9
5918,2023-08-01,1063,103,15,1,0.07,126.35
5919,2023-07-31,638,5,26,5,0.26,533.8
5920,2023-08-11,847,36,41,4,0.23,76.78
5921,2023-02-09,863,102,30,4,0.11,1434.0
5922,2023-01-01,561,156,47,1,0.14,326.09
5923,2023-03-13,1060,199,21,3,0.2,737.81
5924,2023-06-10,883,182,41,5,0.17,954.08
5925,2023-07-21,983,85,38,2,0.02,603.05
5926,2023-05-04,1458,124,49,5,0.23,1492.53
5927,2023-05-23,545,113,47,2,0.13,429.88
5928,2023-03-31,202,96,18,2,0.28,334.84
5929,2023-01-17,805,34,50,3,0.22,709.53
5930,2023-03-10,473,177,32,4,0.02,92.32
5931,2023-03-07,1006,111,39,5,0.13,1539.6
5932,2023-03-10,181,108,6,5,0.01,2331.65
5933,2023-12-15,267,144,2,1,0.03,52.96
5934,2023-12-24,80,75,38,5,0.16,1729.22
5935,2023-04-23,820,144,49,5,0.05,259.35
5936,2023-05-18,467,14,40,3,0.22,435.38
5937,2023-11-11,217,56,46,1,0.01,167.27
5938,2023-10-29,937,171,40,4,0.21,1323.79
5939,2023-10-06,682,190,38,5,0.03,818.15
5940,2023-01-21,707,26,41,1,0.09,279.8
5941,2023-02-07,346,110,14,2,0.08,711.58
5942,2023-04-17,1178,51,48,1,0.14,221.29
5943,2023-08-13,906,103,31,2,0.01,269.0
5944,2023-08-05,985,121,34,3,0.06,1264.49
5945,2023-10-11,819,134,19,4,0.15,473.31
5946,2023-04-24,77,18,35,1,0.17,234.97
5947,2023-08-04,250,118,46,1,0.23,113.54
5948,2023-09-07,533,81,26,2,0.06,399.12
5949,2023-07-03,734,39,21,1,0.07,374.75
5950,2023-11-13,1052,67,11,2,0.14,501.1
5951,2023-01-09,619,166,14,4,0.22,1438.73
5952,2023-02-18,10,142,50,2,0.26,172.73
5953,2023-08-31,1051,18,3,1,0.13,246.3
5954,2023-08-20,212,64,35,2,0.11,242.86
5955,2023-11-11,228,87,1,2,0.2,679.92
5956,2023-02-06,552,63,19,5,0.05,1427.23
5957,2023-06-17,519,125,21,3,0.09,211.6
5958,2023-03-18,163,99,14,5,0.21,1341.22
5959,2023-11-22,758,69,13,3,0.02,89.43
5960,2023-06-05,900,41,17,1,0.28,56.69
5961,2023-05-22,366,157,14,2,0.02,288.49
5962,2023-07-26,1115,132,2,5,0.26,410.4
5963,2023-03-03,231,59,17,2,0.25,235.95
5964,2023-05-21,1448,194,40,1,0.03,11.61
5965,2023-05-31,639,157,35,4,0.12,518.11
5966,2023-01-14,1457,57,12,2,0.16,99.54
5967,2023-11-12,439,3,2,2,0.04,564.02
5968,2023-03-26,1440,54,30,2,0.25,360.1
5969,2023-04-19,777,160,3,1,0.11,343.11
5970,2023-05-06,141,196,1,2,0.21,238.64
5971,2023-06-29,149,92,2,2,0.1,898.33
5972,2023-02-02,849,62,10,3,0.19,769.05
5973,2023-08-23,1104,154,26,5,0.14,1034.02
5974,2023-06-05,781,94,50,2,0.16,321.77
5975,2023-07-22,243,35,30,2,0.25,305.53
5976,2023-07-04,209,190,23,2,0.22,263.16
5977,2023-08-11,629,179,22,5,0.29,1077.0
5978,2023-06-07,792,102,17,5,0.12,1772.36
5979,2023-03-13,64,11,29,5,0.15,247.39
5980,2023-07-12,407,134,23,3,0.1,375.87
5981,2023-01-27,769,168,13,1,0.01,415.41
5982,2023-02-26,156,138,46,1,0.28,267.65
5983,2023-10-09,183,89,50,1,0.29,251.6
5984,2023-07-16,1058,49,40,2,0.3,418.45
5985,2023-05-07,1245,47,28,5,0.08,1426.78
5986,2023-09-08,341,154,19,5,0.23,925.81
5987,2023-03-07,819,144,46,4,0.15,185.64
5988,2023-07-14,46,120,6,4,0.25,821.64
5989,2023-04-22,682,61,28,2,0.13,759.84
5990,2023-02-04,700,75,14,5,0.29,1461.61
5991,2023-10-18,696,181,34,4,0.26,505.72
5992,2023-10-27,1453,8,9,5,0.26,1250.23
5993,2023-07-02,1292,24,22,2,0.19,669.92
5994,2023-11-26,553,22,6,4,0.15,774.96
5995,2023-07-15,777,66,7,5,0.2,1944.68
5996,2023-11-10,719,159,31,4,0.13,119.33
5997,2023-11-21,529,155,10,4,0.17,1085.71
5998,2023-06-21,360,126,41,4,0.05,98.12
5999,2023-07-02,816,185,13,5,0.19,1802.98
6000,2023-10-26,1026,78,4,2,0.18,576.89
6001,2023-03-22,506,117,13,2,0.08,666.48
6002,2023-11-24,778,85,23,4,0.08,1132.26
6003,2023-04-04,1038,70,33,1,0.24,184.54
6004,2023-09-06,524,187,11,5,0.19,1031.09
6005,2023-12-17,475,126,6,3,0.29,55.0
6006,2023-08-13,1024,52,31,2,0.08,455.34
6007,2023-07-12,926,173,12,2,0.07,180.83
6008,2023-05-15,184,168,25,5,0.14,1804.32
6009,2023-02-17,547,116,15,4,0.21,1477.52
6010,2023-06-02,56,119,44,4,0.09,1051.49
6011,2023-11-08,407,10,16,3,0.14,23.35
6012,2023-01-24,595,71,2,1,0.25,198.38
6013,2023-01-14,1386,195,35,3,0.08,474.36
6014,2023-04-21,559,151,50,3,0.18,204.62
6015,2023-10-08,1295,158,4,3,0.22,342.3
6016,2023-06-15,1405,11,48,5,0.22,227.02
6017,2023-01-02,645,148,17,4,0.05,277.59
6018,2023-04-02,576,107,36,3,0.23,352.88
6019,2023-06-21,693,118,41,4,0.02,578.04
6020,2023-06-25,1161,137,41,3,0.24,134.68
6021,2023-02-02,726,18,1,2,0.14,486.93
6022,2023-04-17,1382,155,35,1,0.26,241.99
6023,2023-05-19,841,80,45,4,0.24,678.86
6024,2023-05-28,869,94,33,2,0.2,306.45
6025,2023-12-16,59,100,46,1,0.25,325.87
6026,2023-05-11,19,87,28,4,0.28,1223.86
6027,2023-10-09,473,148,45,5,0.01,361.6
6028,2023-07-24,15,123,6,1,0.3,123.09
6029,2023-09-04,177,116,7,3,0.28,1009.95
6030,2023-03-14,190,60,11,5,0.17,1867.04
6031,2023-04-03,1231,157,50,3,0.0,441.57
6032,2023-10-01,848,99,24,5,0.02,1663.8
6033,2023-10-02,1318,25,33,5,0.02,1536.15
6034,2023-04-28,282,200,2,1,0.07,298.69
6035,2023-10-21,312,9,20,5,0.12,644.38
6036,2023-01-01,1017,170,20,5,0.18,94.26
6037,2023-06-03,307,52,45,4,0.02,970.08
6038,2023-08-29,452,198,15,2,0.15,171.04
6039,2023-05-04,1071,176,4,1,0.24,112.7
6040,2023-04-30,771,65,26,2,0.27,481.1
6041,2023-02-03,1203,6,21,5,0.21,1188.04
6042,2023-05-10,966,88,44,5,0.16,1533.25
6043,2023-07-04,547,121,50,1,0.21,354.24
6044,2023-05-22,1407,53,30,1,0.23,218.41
6045,2023-07-13,258,103,31,2,0.14,233.68
6046,2023-12-23,1415,139,9,1,0.02,120.97
6047,2023-02-12,203,187,6,1,0.03,246.95
6048,2023-07-11,1335,149,7,5,0.09,2195.1
6049,2023-12-18,1489,25,9,3,0.0,940.5
6050,2023-09-04,912,14,29,2,0.2,297.7
6051,2023-05-30,426,133,7,2,0.08,763.31
6052,2023-10-25,800,191,45,5,0.21,1449.26
6053,2023-04-12,1087,6,26,1,0.08,276.71
6054,2023-03-18,475,76,34,3,0.09,340.95
6055,2023-07-03,1096,29,7,1,0.26,140.4
6056,2023-02-17,753,181,1,5,0.23,657.77
6057,2023-02-28,1348,173,37,5,0.25,364.58
6058,2023-05-14,114,128,34,1,0.04,42.36
6059,2023-12-23,1190,81,7,1,0.12,186.82
6060,2023-10-29,666,110,43,4,0.04,1485.04
6061,2023-08-23,1391,160,30,5,0.29,1368.6
6062,2023-09-27,1293,164,27,4,0.27,1243.66
6063,2023-09-22,924,72,28,2,0.02,709.5
6064,2023-08-27,44,55,15,2,0.2,21.18
6065,2023-10-29,1200,9,24,1,0.1,131.8
6066,2023-06-12,397,122,9,3,0.29,426.62
6067,2023-04-20,530,183,6,1,0.03,312.78
6068,2023-02-02,61,42,22,4,0.17,1484.37
6069,2023-03-10,1467,27,10,3,0.11,183.4
6070,2023-12-19,1239,176,27,5,0.21,585.75
6071,2023-01-05,1175,129,31,3,0.24,1054.23
6072,2023-05-29,175,170,13,1,0.12,20.23
6073,2023-01-08,833,130,42,3,0.27,722.06
6074,2023-10-26,1399,117,29,3,0.16,912.79
6075,2023-06-14,739,170,8,2,0.28,33.11
6076,2023-05-27,68,117,5,2,0.02,709.95
6077,2023-05-05,1114,18,1,4,0.1,1019.16
6078,2023-08-14,233,174,29,1,0.03,364.49
6079,2023-09-11,143,185,49,5,0.24,1691.68
6080,2023-11-30,388,109,1,2,0.05,933.32
6081,2023-08-11,844,148,26,5,0.26,270.29
6082,2023-08-06,1420,151,35,5,0.0,415.9
6083,2023-02-18,532,26,27,1,0.0,307.47
6084,2023-09-21,40,100,34,2,0.16,729.94
6085,2023-04-10,493,82,42,5,0.15,890.03
6086,2023-01-27,564,130,28,3,0.22,771.52
6087,2023-12-24,1081,119,18,3,0.2,693.29
6088,2023-09-28,1287,47,27,1,0.28,223.32
6089,2023-07-11,516,60,48,4,0.19,1457.64
6090,2023-09-15,1151,106,20,1,0.09,130.23
6091,2023-01-27,558,64,7,4,0.24,414.78
6092,2023-01-31,387,79,19,5,0.09,452.45
6093,2023-02-21,971,196,31,2,0.14,259.79
6094,2023-12-23,950,18,16,4,0.13,985.19
6095,2023-10-02,70,31,23,2,0.05,534.15
6096,2023-09-03,32,9,39,3,0.15,373.45
6097,2023-05-05,1416,68,20,1,0.1,105.87
6098,2023-02-13,861,138,28,5,0.29,1319.68
6099,2023-06-09,354,85,36,5,0.24,1169.18
6100,2023-04-16,998,113,37,3,0.29,526.24
6101,2023-10-26,1169,143,22,1,0.21,95.0
6102,2023-02-13,678,183,13,4,0.02,1264.0
6103,2023-06-16,1460,108,41,2,0.23,725.4
6104,2023-02-17,1354,116,30,2,0.17,776.17
6105,2023-02-03,1181,29,19,2,0.11,337.72
6106,2023-05-09,687,38,12,5,0.16,1504.57
6107,2023-04-28,1454,99,22,1,0.02,332.76
6108,2023-08-10,255,84,12,2,0.01,501.73
6109,2023-09-04,625,123,21,4,0.28,506.42
6110,2023-10-01,372,178,30,1,0.06,143.54
6111,2023-07-31,1217,41,29,3,0.14,203.12
6112,2023-03-29,728,141,25,4,0.26,1341.09
6113,2023-11-20,523,18,35,3,0.28,611.5
6114,2023-02-23,584,142,38,1,0.26,86.37
6115,2023-01-08,1256,37,37,1,0.18,19.89
6116,2023-09-06,793,198,41,2,0.29,142.87
6117,2023-10-08,877,151,45,4,0.22,259.52
6118,2023-02-09,1180,31,32,4,0.07,1045.8
6119,2023-10-08,675,43,46,2,0.29,105.35
6120,2023-08-22,602,126,31,2,0.14,44.41
6121,2023-02-19,284,195,49,4,0.03,666.86
6122,2023-01-24,174,144,15,3,0.0,163.8
6123,2023-11-11,1427,160,44,5,0.05,1831.22
6124,2023-12-10,975,165,37,3,0.25,52.78
6125,2023-07-27,1425,137,24,1,0.21,46.67
6126,2023-11-20,1430,131,6,3,0.06,1057.3
6127,2023-09-26,725,94,25,2,0.14,329.43
6128,2023-06-13,892,167,41,3,0.2,508.44
6129,2023-08-05,268,43,25,5,0.26,274.5
6130,2023-06-04,973,67,3,2,0.17,483.62
6131,2023-03-07,703,148,15,5,0.06,343.34
6132,2023-06-19,346,173,47,3,0.28,210.0
6133,2023-08-21,1026,150,11,1,0.09,445.05
6134,2023-01-28,16,17,43,4,0.21,95.81
6135,2023-07-28,25,160,42,2,0.1,693.94
6136,2023-11-25,230,104,16,3,0.02,719.33
6137,2023-10-08,850,7,43,4,0.09,1536.84
6138,2023-11-30,1472,164,31,5,0.08,1959.19
6139,2023-01-02,137,136,48,1,0.2,111.56
6140,2023-03-15,1328,75,2,1,0.15,349.96
6141,2023-08-08,916,26,7,4,0.28,885.51
6142,2023-10-24,420,185,17,3,0.13,1161.92
6143,2023-12-03,555,179,44,3,0.26,673.5
6144,2023-04-12,627,90,47,4,0.04,1005.12
6145,2023-05-06,945,174,2,4,0.18,1232.49
6146,2023-02-06,1188,144,40,5,0.23,210.21
6147,2023-07-10,1357,200,23,3,0.24,732.27
6148,2023-05-15,583,86,46,4,0.28,686.71
6149,2023-04-02,1428,95,42,1,0.16,401.99
6150,2023-12-28,654,50,4,2,0.29,363.69
6151,2023-04-11,1199,120,44,2,0.03,531.33
6152,2023-01-07,378,183,29,5,0.29,1144.7
6153,2023-07-26,480,59,42,1,0.04,151.01
6154,2023-01-18,642,16,5,1,0.23,21.09
6155,2023-01-28,1381,181,23,1,0.22,133.26
6156,2023-04-05,241,72,42,2,0.01,716.74
6157,2023-04-10,839,55,50,5,0.11,58.92
6158,2023-01-28,1458,117,7,1,0.23,278.91
6159,2023-04-05,436,107,40,3,0.2,366.62
6160,2023-09-15,1129,53,40,5,0.1,1276.42
6161,2023-08-10,467,32,25,3,0.29,396.14
6162,2023-06-21,333,136,47,1,0.17,115.74
6163,2023-11-28,866,83,43,1,0.11,94.28
6164,2023-12-20,571,95,41,5,0.1,2153.52
6165,2023-06-21,1500,145,48,3,0.2,404.4
6166,2023-12-23,1054,104,15,5,0.21,966.45
6167,2023-01-10,1242,127,10,1,0.14,410.98
6168,2023-12-12,997,6,15,1,0.23,231.59
6169,2023-06-17,1472,127,4,1,0.08,439.65
6170,2023-03-12,187,32,42,1,0.11,165.52
6171,2023-03-28,1407,112,20,3,0.21,821.61
6172,2023-05-28,1400,193,32,4,0.27,1053.27
6173,2023-02-18,95,160,32,1,0.12,339.26
6174,2023-02-19,109,66,10,2,0.21,768.15
6175,2023-05-29,186,66,22,2,0.12,855.66
6176,2023-03-20,912,141,46,3,0.21,1073.78
6177,2023-01-14,27,182,38,2,0.04,441.41
6178,2023-07-26,953,25,27,3,0.11,837.04
6179,2023-07-29,1140,70,5,5,0.08,1116.97
6180,2023-09-03,212,192,45,4,0.12,1147.17
6181,2023-01-19,257,79,6,5,0.01,492.23
6182,2023-02-22,1399,1,24,2,0.25,347.0
6183,2023-06-11,1459,2,41,5,0.15,527.68
6184,2023-02-08,1276,16,42,5,0.0,136.95
6185,2023-05-12,582,192,39,1,0.16,273.76
6186,2023-06-13,1304,188,46,1,0.14,120.44
6187,2023-10-29,1344,70,23,3,0.29,517.21
6188,2023-10-17,692,10,44,1,0.24,6.88
6189,2023-03-14,919,114,44,5,0.25,909.38
6190,2023-01-10,830,95,41,1,0.06,449.85
6191,2023-02-18,154,106,15,2,0.01,283.36
6192,2023-07-25,491,12,15,2,0.14,122.64
6193,2023-08-06,84,39,50,3,0.29,858.3
6194,2023-05-08,555,62,33,4,0.03,1227.94
6195,2023-04-16,1160,199,50,2,0.26,454.98
6196,2023-09-23,618,32,19,1,0.22,145.06
6197,2023-03-14,1146,14,6,4,0.24,565.62
6198,2023-03-07,578,187,26,4,0.24,773.95
6199,2023-03-11,185,109,9,4,0.05,1866.64
6200,2023-03-11,1432,80,49,4,0.12,786.05
6201,2023-05-23,591,199,44,1,0.27,224.42
6202,2023-01-20,356,11,38,2,0.16,97.79
6203,2023-01-17,1282,114,44,4,0.23,746.9
6204,2023-06-13,1446,197,50,1,0.05,321.89
6205,2023-04-29,1305,156,2,4,0.07,1410.55
6206,2023-10-28,503,125,28,5,0.05,368.17
6207,2023-03-08,642,41,12,5,0.17,326.73
6208,2023-04-05,1462,150,36,2,0.02,958.58
6209,2023-12-07,719,106,48,4,0.24,435.05
6210,2023-04-01,307,135,49,5,0.05,1345.2
6211,2023-01-25,1110,190,33,5,0.16,708.5
6212,2023-07-10,414,42,6,5,0.22,1743.69
6213,2023-07-13,1311,46,21,3,0.09,544.66
6214,2023-03-13,437,188,47,4,0.12,492.98
6215,2023-12-02,990,144,45,5,0.0,273.0
6216,2023-01-15,347,129,47,4,0.2,1479.62
6217,2023-02-18,1382,170,27,1,0.21,18.16
6218,2023-12-06,1096,85,26,5,0.2,1230.72
6219,2023-11-11,967,192,4,1,0.3,228.13
6220,2023-01-24,1461,79,43,5,0.16,417.65
6221,2023-02-08,736,40,13,2,0.1,471.73
6222,2023-02-28,831,117,2,5,0.15,1539.44
6223,2023-04-17,1349,53,37,2,0.18,465.19
6224,2023-05-12,1008,191,35,3,0.24,836.53
6225,2023-10-01,1176,69,4,4,0.07,113.16
6226,2023-06-07,1137,67,23,4,0.04,1118.75
6227,2023-04-18,256,151,6,1,0.19,67.38
6228,2023-04-25,1351,183,41,3,0.2,773.88
6229,2023-10-22,427,125,34,1,0.24,58.91
6230,2023-02-21,99,148,14,1,0.07,67.94
6231,2023-04-09,284,190,17,3,0.22,394.73
6232,2023-04-27,850,154,13,4,0.28,692.55
6233,2023-11-25,668,39,18,2,0.09,733.39
6234,2023-03-31,775,96,37,1,0.03,225.55
6235,2023-07-06,561,30,14,5,0.18,2023.19
6236,2023-04-03,1306,165,27,1,0.3,16.42
6237,2023-09-22,935,153,16,2,0.09,802.47
6238,2023-07-13,1457,123,21,5,0.21,694.57
6239,2023-03-01,968,177,28,2,0.23,36.27
6240,2023-04-20,197,50,34,1,0.12,225.39
6241,2023-03-23,170,106,4,2,0.26,211.8
6242,2023-05-05,700,105,45,1,0.22,373.53
6243,2023-11-03,1061,162,34,1,0.08,110.35
6244,2023-05-11,1148,83,32,3,0.12,279.66
6245,2023-06-21,267,71,29,5,0.08,1216.7
6246,2023-07-30,1493,115,40,2,0.26,418.01
6247,2023-12-14,1493,188,41,3,0.09,382.34
6248,2023-05-26,133,94,49,1,0.23,147.48
6249,2023-06-20,1075,131,16,3,0.28,809.85
6250,2023-03-06,960,119,19,2,0.09,525.74
6251,2023-04-21,77,144,32,1,0.27,39.86
6252,2023-06-05,1383,180,10,3,0.12,1226.52
6253,2023-04-06,1069,171,19,3,0.06,1181.35
6254,2023-09-14,1218,187,45,3,0.13,664.48
6255,2023-07-24,569,63,17,4,0.2,961.5
6256,2023-06-02,150,171,7,5,0.22,1633.79
6257,2023-06-02,1478,124,46,4,0.12,1364.6
6258,2023-11-09,5,18,28,5,0.23,1089.94
6259,2023-08-15,999,16,30,5,0.25,102.71
6260,2023-08-08,1491,180,25,3,0.15,1184.7
6261,2023-01-03,1182,83,10,2,0.02,207.62
6262,2023-03-30,248,49,7,3,0.07,833.9
6263,2023-05-16,238,151,35,5,0.13,361.83
6264,2023-10-26,854,191,32,4,0.0,1467.6
6265,2023-09-20,245,179,48,2,0.29,430.8
6266,2023-08-09,156,37,19,3,0.26,53.86
6267,2023-08-08,616,91,16,5,0.08,1300.14
6268,2023-04-09,822,166,2,1,0.04,442.68
6269,2023-05-18,528,183,40,1,0.04,309.55
6270,2023-03-31,522,152,27,1,0.27,239.57
6271,2023-01-28,782,15,19,5,0.13,890.05
6272,2023-10-26,1460,111,32,4,0.26,1047.63
6273,2023-07-02,1331,178,20,4,0.12,537.5
6274,2023-05-07,168,127,9,5,0.11,2126.57
6275,2023-08-12,212,118,39,5,0.2,589.84
6276,2023-08-21,1194,31,41,2,0.15,477.92
6277,2023-11-22,1034,143,13,2,0.21,190.0
6278,2023-12-10,494,83,9,3,0.16,266.94
6279,2023-08-31,124,50,26,3,0.1,691.52
6280,2023-11-17,1181,183,34,1,0.18,264.41
6281,2023-05-05,937,103,16,1,0.0,135.86
6282,2023-05-22,744,1,47,3,0.04,666.23
6283,2023-12-05,622,197,20,1,0.17,281.23
6284,2023-10-21,354,163,34,5,0.17,1538.2
6285,2023-10-09,1499,28,31,3,0.19,128.45
6286,2023-11-23,619,122,2,1,0.02,196.28
6287,2023-11-17,1003,75,39,1,0.26,304.67
6288,2023-07-04,436,58,47,2,0.15,359.02
6289,2023-04-01,1499,180,41,1,0.13,404.19
6290,2023-11-15,1374,6,12,2,0.04,577.48
6291,2023-08-30,1058,66,38,1,0.05,461.86
6292,2023-04-29,1120,16,22,4,0.02,107.37
6293,2023-07-02,1335,41,7,4,0.1,283.43
6294,2023-07-27,690,90,27,4,0.01,1036.53
6295,2023-02-17,1455,97,44,1,0.23,207.05
6296,2023-06-21,379,16,11,4,0.28,78.88
6297,2023-12-19,494,12,36,1,0.13,62.03
6298,2023-04-01,1018,76,46,4,0.14,429.62
6299,2023-07-16,1478,31,38,1,0.05,267.07
6300,2023-07-26,1371,52,3,4,0.25,742.41
6301,2023-07-09,989,26,36,4,0.13,1070.0
6302,2023-06-20,599,105,20,5,0.3,1676.08
6303,2023-10-16,1146,175,23,3,0.12,1153.1
6304,2023-02-03,1382,102,17,4,0.13,1401.78
6305,2023-05-17,1491,127,34,3,0.08,1318.95
6306,2023-09-07,1015,120,10,5,0.09,1246.15
6307,2023-07-19,939,91,25,2,0.26,418.31
6308,2023-03-22,10,38,9,1,0.21,283.0
6309,2023-07-09,116,123,29,5,0.24,668.19
6310,2023-05-07,961,199,31,5,0.29,1091.34
6311,2023-11-24,1148,1,14,4,0.03,897.56
6312,2023-09-19,1148,113,15,2,0.1,444.71
6313,2023-02-01,248,29,7,5,0.01,939.16
6314,2023-11-14,1296,40,12,3,0.16,660.42
6315,2023-08-02,302,115,22,5,0.24,1073.27
6316,2023-08-02,698,148,34,1,0.1,65.74
6317,2023-06-03,497,181,7,5,0.08,785.91
6318,2023-02-23,354,189,9,1,0.02,397.25
6319,2023-05-17,685,177,43,5,0.09,107.15
6320,2023-08-31,195,120,50,4,0.12,964.06
6321,2023-07-09,322,27,36,5,0.02,336.58
6322,2023-04-23,178,113,30,4,0.27,721.42
6323,2023-05-08,1331,111,26,5,0.24,1344.93
6324,2023-07-27,1490,55,26,2,0.18,21.71
6325,2023-10-25,1137,190,15,2,0.29,239.54
6326,2023-12-24,64,84,18,3,0.04,729.79
6327,2023-07-09,1128,3,1,3,0.02,863.65
6328,2023-03-23,335,106,17,3,0.18,352.05
6329,2023-05-28,340,195,7,1,0.26,127.18
6330,2023-08-15,832,76,40,3,0.04,359.68
6331,2023-05-19,990,46,29,3,0.03,580.57
6332,2023-07-21,1171,179,48,4,0.04,1164.98
6333,2023-08-11,1200,118,17,2,0.13,256.58
6334,2023-06-12,124,41,17,3,0.02,231.47
6335,2023-12-08,1259,146,30,4,0.18,783.4
6336,2023-04-30,838,185,28,4,0.15,1513.61
6337,2023-06-23,1364,156,22,2,0.26,561.19
6338,2023-04-17,832,7,46,1,0.21,333.55
6339,2023-10-15,844,177,12,2,0.24,35.8
6340,2023-10-25,1491,76,50,5,0.04,599.47
6341,2023-12-24,40,54,9,4,0.01,950.68
6342,2023-12-19,304,132,20,2,0.02,217.4
6343,2023-12-25,1109,141,26,4,0.13,1576.68
6344,2023-07-28,882,162,40,2,0.16,201.52
6345,2023-03-07,739,26,26,1,0.26,227.53
6346,2023-11-21,1473,125,34,5,0.28,279.04
6347,2023-10-23,417,185,22,1,0.14,382.85
6348,2023-10-10,1125,105,49,4,0.07,1781.43
6349,2023-06-23,441,119,8,1,0.04,277.32
6350,2023-05-08,1170,102,27,3,0.1,1087.59
6351,2023-03-20,1325,35,38,5,0.03,987.9
6352,2023-05-29,740,43,12,3,0.18,182.51
6353,2023-04-14,941,113,5,1,0.12,217.41
6354,2023-12-29,130,9,31,4,0.08,538.94
6355,2023-07-18,840,37,24,2,0.26,35.9
6356,2023-09-10,630,189,5,2,0.07,753.97
6357,2023-10-31,825,90,30,1,0.25,196.31
6358,2023-03-19,1370,80,7,5,0.09,1016.06
6359,2023-06-02,1085,64,16,1,0.29,96.87
6360,2023-02-22,274,19,24,1,0.07,171.54
6361,2023-06-23,223,102,45,4,0.12,1417.89
6362,2023-09-01,1469,164,43,1,0.04,408.87
6363,2023-02-11,3,60,10,4,0.11,1601.61
6364,2023-03-22,29,148,41,4,0.28,210.38
6365,2023-11-25,387,18,36,5,0.17,1174.86
6366,2023-08-23,1399,82,20,4,0.2,670.14
6367,2023-11-27,968,131,21,2,0.07,697.37
6368,2023-12-24,20,80,17,4,0.22,696.73
6369,2023-08-03,1216,108,42,2,0.22,734.82
6370,2023-04-11,44,70,30,1,0.26,179.69
6371,2023-11-17,916,124,2,5,0.07,1802.67
6372,2023-10-08,96,33,46,3,0.1,206.31
6373,2023-04-25,504,86,41,5,0.24,906.07
6374,2023-06-15,999,108,21,5,0.02,2308.1
6375,2023-05-19,1066,14,1,2,0.16,312.58
6376,2023-04-19,125,73,41,3,0.21,920.58
6377,2023-12-04,1081,99,2,5,0.05,1612.86
6378,2023-05-27,1294,120,23,3,0.08,755.91
6379,2023-07-30,1049,132,29,1,0.08,102.05
6380,2023-10-08,854,41,17,3,0.13,205.49
6381,2023-06-18,1462,168,44,4,0.03,1628.09
6382,2023-09-14,1444,12,22,1,0.25,53.47
6383,2023-08-08,891,175,46,3,0.01,1297.24
6384,2023-05-07,1188,53,34,4,0.29,805.57
6385,2023-12-09,461,112,3,1,0.27,253.07
6386,2023-10-23,337,159,32,2,0.21,54.18
6387,2023-01-14,75,6,27,4,0.17,998.56
6388,2023-07-31,1022,101,27,3,0.22,800.21
6389,2023-02-21,1447,178,20,4,0.26,451.99
6390,2023-07-21,72,28,35,3,0.24,120.52
6391,2023-10-03,1169,82,30,4,0.03,812.55
6392,2023-03-17,1055,182,34,3,0.18,565.55
6393,2023-06-01,481,180,20,1,0.21,367.03
6394,2023-10-17,560,90,8,4,0.17,869.01
6395,2023-08-29,1034,9,15,3,0.16,369.05
6396,2023-10-30,556,170,35,4,0.1,82.76
6397,2023-11-24,1217,48,43,4,0.3,1181.85
6398,2023-05-02,317,101,16,4,0.3,957.52
6399,2023-11-12,1378,17,8,4,0.23,93.39
6400,2023-11-08,1424,61,12,1,0.09,397.39
6401,2023-10-07,1417,66,30,3,0.01,1443.92
6402,2023-12-03,892,8,28,4,0.02,1324.57
6403,2023-02-09,1008,180,3,1,0.02,455.3
6404,2023-08-01,1480,160,32,1,0.14,331.55
6405,2023-02-19,624,121,35,1,0.11,399.08
6406,2023-07-01,1108,58,50,2,0.02,413.93
6407,2023-04-25,902,24,16,1,0.07,384.58
6408,2023-12-11,839,35,13,4,0.14,700.69
6409,2023-09-14,1402,40,23,1,0.23,201.79
6410,2023-02-12,361,198,39,1,0.06,94.57
6411,2023-02-21,1261,173,19,5,0.19,393.74
